time,employment,ind_prod,cpi,ib_rate,lend_rate,real_income,unemp_rate,oil_price,ppi,construction,real_investment,wage,m2,rts,reer,gas_price,trade_balance,nfa_cb,ner,labor_request,agriculture,retail,gov_balance,export,import,time_y
1993 Feb,177.565974238819,NA,0.187556628600374,NA,NA,79.6,NA,23.206905882814,0.167437149849242,500,NA,99.04,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993.08333333333
1993 Mar,174.816417779828,NA,0.224591045288204,NA,NA,85.9,NA,23.5459678194135,0.198588945607251,3200,NA,101.77,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993.16666666667
1993 Apr,175.685201244301,NA,0.267597391548931,NA,NA,85,NA,23.3952736253693,0.240448018649558,1200,NA,110.05,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993.25
1993 May,174.205405233386,NA,0.315383394801943,NA,NA,83.3,NA,23.244579431325,0.283280558506803,1300,NA,115.47,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993.33333333333
1993 Jun,173.498921976561,NA,0.378698880500782,NA,NA,98.3,NA,22.0892572769858,0.328060889673935,4800,NA,120.65,15.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993.41666666667
1993 Jul,172.563309014821,NA,0.463517539329984,NA,NA,95.3,NA,21.0469557681798,0.419566770278049,1800,NA,116.38,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993.5
1993 Aug,171.32218977986,NA,0.583033619700089,NA,NA,95.1,NA,20.9841665206613,0.528595911231048,1500,NA,107.85,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993.58333333333
1993 Sep,169.699187703372,NA,0.717973515817591,NA,NA,93.2,NA,20.0800013563959,0.639571985813922,4000,NA,108.93,21.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993.66666666667
1993 Oct,168.553539178792,NA,0.857745902276593,NA,NA,84.8,NA,20.795798778106,0.761256195361107,2000,NA,103.39,23.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993.75
1993 Nov,167.016460741648,NA,0.998712322427846,NA,NA,89.9,NA,18.9372370515603,0.875152670388794,2000,NA,99.35,26,NA,54.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993.83333333333
1993 Dec,165.527117659694,NA,1.12295522644102,NA,NA,116.9,NA,17.0284439269999,0.968606342302795,19000,NA,119.75,31.6,NA,51.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993.91666666667
1994 Jan,162.071077943879,NA,1.32396322575145,NA,NA,78.3,6.4,17.8572619942432,1.15264131576672,500,100,97,32.9,NA,50.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994
1994 Feb,161.068635484871,NA,1.46770163562483,NA,NA,87.7,6.8,17.2670430675699,1.32699050884203,500,101.9,94.09,35.3,NA,51.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994.08333333333
1994 Mar,158.958732785437,NA,1.57550456247404,NA,NA,96.5,7.1,17.4302951111179,1.46259572268282,3000,92.3,99.74,38.3,NA,51.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994.16666666667
1994 Apr,156.743812304583,NA,1.71025954186929,NA,NA,103.3,7.4,19.0251419980861,1.61757249730087,1000,106.7,95.75,45,NA,55.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994.25
1994 May,154.213838479469,NA,1.82816948842327,NA,NA,95,7.4,20.4190632929954,1.72411951229578,1300,129.2,95.84,50.6,NA,56.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994.33333333333
1994 Jun,152.657665900249,NA,1.93709600449912,NA,NA,105.5,7.4,21.0218400691724,1.8694105065252,4300,134.2,102.55,57.6,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994.41666666667
1994 Jul,151.111040392066,NA,2.04040809666509,NA,NA,108.6,7.5,22.1394886750006,2.01470150075462,1600,125.8,103.58,62.4,NA,54.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994.5
1994 Aug,149.144343758204,NA,2.13473675835293,NA,NA,115.1,7.7,21.1223028652019,2.13093429613815,1600,129.6,104.61,68.8,NA,53.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994.58333333333
1994 Sep,147.39722975822,NA,2.30542545966071,NA,NA,114.8,7.7,19.9041914633442,2.2859110707562,3700,123.5,105.66,74.7,NA,52.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994.66666666667
1994 Oct,146.089281025991,NA,2.65129545807115,NA,NA,109.1,7.7,20.6325467345581,2.53774822230052,1700,121.6,96.15,77.9,NA,47.12,NA,NA,NA,4.05,NA,NA,NA,NA,NA,NA,1994.75
1994 Nov,145.946074960419,NA,3.03871536341563,NA,NA,103.6,7.8,21.7250796413789,2.85738840960524,1700,166.4,89.42,81.7,NA,49.85,NA,NA,NA,4.47,NA,NA,NA,NA,NA,NA,1994.83333333333
1994 Dec,145.42098605332,NA,3.53842903029257,NA,NA,121.2,7.8,19.9418650118553,3.22545921421311,18300,229.1,96.57,94.8,NA,53.43,NA,NA,NA,4.9,NA,NA,NA,NA,NA,NA,1994.91666666667
1995 Jan,144.628579157152,66.754928803543,4.16826947517356,822.7,386.3,82.4,7.9,20.7832409286024,3.91893295813413,400,63.7,69.53,90.9,NA,52.89,2.59,1873.84257237053,2.0929889648706,5.12,311,80.1,98.6,1.7,5.741e+09,3867157427.62947,1995
1995 Feb,144.972273714526,66.4211541595252,4.62826655233421,233,449.4,80.8,8.1,21.5241540493199,4.58015192980021,600,88.2,66.75,98.7,NA,50.61,2.59,1775.90376563217,3.1097851910592,4.99,316,82.6,92.3,0.100000000000001,6.347e+09,4571096234.36783,1995.08333333333
1995 Mar,144.523561375732,70.5392657174158,5.03872355904791,243.8,422.1,88.9,8,21.3734598552756,5.07364728649266,3300,86.1,68.75,104,NA,47.26,2.59,1963.3215184943,4.148026077789,4.54,330,103.7,99.2,-3,6.971e+09,5007678481.5057,1995.16666666667
1995 Apr,144.399449452236,64.6845066628703,5.46687445441361,175,416.7,89.7,8.2,23.5334099699099,5.82517910586455,1200,88.8,67.38,119.4,NA,46.78,2.69,2285.10541544368,5.83008433797361,4.45,368,117,93.2,0,6.705e+09,4419894584.55632,1995.25
1995 May,143.731154479565,65.3313517294991,5.90210149635079,87.5,404.1,90.6,8.3,23.005980290755,6.34125203122344,1500,104.4,69.4,133.9,NA,49.84,2.69,2072.5218328766,8.66119446637498,4.45,405,135.9,102.5,0.900000000000006,6.93e+09,4857478167.1234,1995.33333333333
1995 Jun,143.387459922191,66.8339728192775,6.29486637552415,93.4,316.1,94.3,8.4,21.7878688888973,6.72508184839313,5000,115.4,72.87,151.7,NA,56.99,2.69,1656.85545369816,10.0854629502972,4.5,445,164.8,102.4,-6.7,7.014e+09,5357144546.30184,1995.41666666667
1995 Jul,142.87191808613,65.8982971998076,6.63101679879073,209,283.2,91.4,8.5,19.9167493128479,7.17664608692216,1800,111.5,72.14,159.9,NA,61.7,2.77,1177.7272524935,10.3206811138871,4.5,454,243.8,102.4,0.399999999999999,6.631e+09,5453272747.5065,1995.5
1995 Aug,142.108152403077,68.2047376018009,6.93532280137401,182.5,253.4,91.4,8.8,20.1804641524254,7.66046509770613,1800,115.5,71.85,168.4,NA,67.13,2.77,1488.10784981986,10.916226583319,4.58,460,388.3,106.3,4.9,6.656e+09,5167892150.18014,1995.58333333333
1995 Sep,141.25846308068,67.5908949633847,7.24316511613138,91.4,216.7,92.4,8.9,20.9213772731429,8.09590237894771,3800,117.1,74.73,174.1,96.77,68.69,2.77,2047.11853325358,11.1543030759086,4.64,446,496.2,105.9,0.799999999999997,7.207e+09,5159881466.74642,1995.66666666667
1995 Oct,140.313303047902,70.0241671820665,7.58639344708108,39.6,233.3,86.8,9.2,20.2432533999438,8.46683011567941,1800,120.4,75.47,178.5,77.28,70.07,2.82,1453.39873690653,12.7028703706135,4.73,404,230,108.4,-5.4,7.153e+09,5699601263.09347,1995.75
1995 Nov,139.559084435887,67.363248829148,7.92962177803079,38.7,237.5,87.7,9.1,21.197649962224,8.7087396210714,1800,151.1,74.79,189.1,71.66,71.8,2.69,1374.45859473896,12.3417747586603,4.82,352,180,108.6,-9.7,7.779e+09,6404541405.26104,1995.83333333333
1995 Dec,138.432530053384,70.1925052799722,8.18438771016712,68.6,224.9,97.3,9,22.5538977086222,8.87001262466605,18000,255.5,86.76,213.9,78.99,72.68,2.69,1058.03659910693,14.3827766160492,4.86,309,110.6,116,-38.7,7.779e+09,6720963400.89307,1995.91666666667
1996 Jan,135.425202676362,63.6646022889348,8.51934315534533,36.5,203.6,81.8,9.1,22.5287820096149,9.15556754881364,400,83.5,73.75,210,84.58,73.85,2.68,1176.67140094871,11.8975170238296,4.94,294,75.8,106.2,-3.7,5.922e+09,4745328599.05129,1996
1996 Feb,134.737813561614,64.8105651301356,8.76003835229933,34,183.8,85,9.3,22.5664555581259,9.40668393080482,600,86.5,75.22,222.1,77.23,74.33,2.68,1237.37069289301,12.6886625518264,5.03,287,77.4,96.4,-8.2,6.958e+09,5720629307.10699,1996.08333333333
1996 Mar,134.995584479644,69.7361680800259,9.00706763338369,97,176.1,88.4,9.2,25.1031411578708,9.651013383553,3400,91.7,79.74,234.3,71.18,74.86,2.68,2088.12630934661,16.3311361028316,5.11,289,99.2,101,-10.6,7.992e+09,5903873690.65339,1996.16666666667
1996 Apr,136.122138862148,67.0164575249049,9.19709015729474,44,177.3,90.2,9.5,26.3840418072469,9.88176897781516,1300,86.9,78.14,243.2,90.71,75.7,2.69,1137.92866582275,14.2690188318113,5.19,309,113.2,101.9,-16.8,7.19e+09,6052071334.17725,1996.25
1996 May,131.921427605355,61.0519928051884,9.34910817642358,35.6,174.2,83.9,9.6,24.048281799561,9.98357291646024,1500,88.4,80.48,246.3,120.33,75.61,2.69,2037.46150207965,12.0042688415614,5.35,327,131.4,99.9,-9.3,7.69e+09,5652538497.92035,1996.33333333333
1996 Jun,131.444074053447,60.5635768627468,9.45678760663984,89.3,177.6,90.6,9.6,22.9431910432366,10.1532461475354,4900,102,85.39,258.6,169.79,75.59,2.69,1588.70321476762,12.7923482883884,5.41,346,152.9,99.9,-10.4,7.06e+09,5471296785.23238,1996.41666666667
1996 Jul,130.565743517936,61.7748484000018,9.52646253207389,56.3,151,89.7,9.7,24.6259428767306,10.2754108739094,1700,103.3,85.39,263.5,170.97,74.17,2.69,1438.95003269019,12.4969054475592,5.45,350,216,101.2,-7.8,7.475e+09,6036049967.30981,1996.5
1996 Aug,129.630130556196,61.3424244612018,9.50112619555241,37,125.2,90.6,9.7,25.0654676093597,10.4858056804426,1400,109.2,84.54,266.7,176.78,71.46,2.69,1409.31193400754,12.0886541552721,5.51,343,366.2,103.3,-9.3,7.174e+09,5764688065.99246,1996.58333333333
1996 Sep,128.159881616319,63.0600123461154,9.53279661620426,47.1,152.3,87.9,9.8,27.702616005134,10.6690527700037,2500,117.7,86.23,267.4,171.95,70.87,2.69,2008.98632576126,11.3985460252079,5.55,333,464.9,105,-0.200000000000003,7.268e+09,5259013674.23874,1996.66666666667
1996 Oct,126.85193288409,67.7264532597279,9.64681013055089,34.2,90.6,96.6,9.8,29.7369876247313,10.9608907274529,1300,109.2,84.51,270.1,177.3,71,2.94,3105.45749579201,10.5148098498305,5.63,341,239,105.1,-3.1,8.761e+09,5655542504.20799,1996.75
1996 Nov,125.639454862243,63.5951396108846,9.83049857033157,30.6,83.1,93.7,9.9,27.9788886942151,11.055907736855,1600,118.1,81.97,273.5,188.14,71.15,2.94,2678.58970328432,11.6529318374233,5.68,274,170.5,104.9,-3.5,8.235e+09,5556410296.71568,1996.83333333333
1996 Dec,124.598824119083,68.873536198588,9.96984842119967,30.2,66.9,115.3,10,29.5360620326723,11.1441378170141,13700,181.5,98.37,288.3,188.57,71.8,2.94,2492.53738506267,11.2764348390512,5.73,255,105.8,117.6,-11.3,8.838e+09,6345462614.93733,1996.91666666667
1997 Jan,123.052198610901,62.4682973321192,10.2042095340233,21.1,44.2,89.5,10.1,29.4732727851539,11.2663025433882,400,68.2,76.73,289.9,257.24,74.04,3,1978,9.92945913838054,5.74,257,72,107.9,-5.8,6.708e+09,4.73e+09,1997
1997 Feb,122.574845058993,64.467282846747,10.3625616372825,25.8,46.1,89.7,10.3,26.1580005161805,11.4495496329493,600,72.7,76.73,299.5,314.55,76.6,2.94,1521,11.1268235762445,5.77,263,72.7,99.9,-7.5,6.486e+09,4.965e+09,1997.08333333333
1997 Mar,121.954285441512,68.3997871003986,10.508245572281,32.4,41.6,92.2,10.5,24.1236288965832,11.5988620762954,3000,82.4,82.86,305.8,316.29,77.85,2.76,1551,12.4287463000863,5.77,273,93.1,104.3,-16.6,7.096e+09,5.545e+09,1997.16666666667
1997 Apr,121.171425616382,66.2793937002863,10.6095909183669,28.2,32.5,99.5,10.7,21.9385630829416,11.6938790856975,1100,80.4,82.03,317.8,295.87,78.28,2.73,776,14.0677178645436,5.81,318,108.8,105.7,-6.1,6.838e+09,6.062e+09,1997.25
1997 May,120.512677714749,61.1758803853643,10.7109362644528,14.8,34,91.7,10.9,24.0357239500573,11.7481745196415,1200,81.6,83.02,328.4,353.31,78.19,2.73,1199,15.8841175756036,5.84,334,126.3,103.4,-5.2,6.61e+09,5.411e+09,1997.33333333333
1997 Jun,119.853929813116,60.5029457011252,10.8249497787994,16.1,28.6,100.7,10.9,22.0390258789711,11.8431915290436,3900,99.1,88.66,352,382.76,78.74,2.73,1130,20.3957254837276,5.86,358,149.2,102.2,-19.5,6.824e+09,5.694e+09,1997.41666666667
1997 Jul,119.433858687436,63.770104768986,10.9262951248853,14.3,28.8,96.5,10.9,23.1441166352955,11.8703392460156,1500,101.2,88.4,363,485.47,80.14,2.6,1178,20.1860867136615,5.9,385,211.9,102.9,-10,7.502e+09,6.324e+09,1997.5
1997 Aug,118.775110785803,64.8541965500588,10.9136269566245,16.2,28.3,94.4,10.9,23.4706207223914,11.9246346799596,1400,107.5,86.98,364.6,531.25,80.99,2.6,952,19.6039242729458,5.93,403,397.7,106.8,-4.3,6.953e+09,6.001e+09,1997.58333333333
1997 Sep,117.75357418472,65.5675927121094,10.8819565359727,15.6,24.8,92.6,11,23.1692323343029,11.9449954676887,3200,119,91.16,363,491.42,78.98,2.6,989,18.736966561118,5.97,415,528.1,111.5,-7.6,7.072e+09,6.083e+09,1997.66666666667
1997 Oct,117.037543856857,70.5507297582297,10.9009587883638,18.2,24,94.7,11.1,25.1784882548929,11.9517823969317,1500,109.6,89.15,368.8,515.7,77.86,2.45,1166,18.4477240975257,6.05,397,253.5,111.6,-8.00000000000001,7.852e+09,6.686e+09,1997.75
1997 Nov,117.037543856857,68.5753093249993,10.9642996296675,20.5,23,93,11.2,23.8599140570057,11.9789301139037,1900,117.6,87.91,357.4,374.86,78.14,2.45,1797,12.2014181256762,6.05,379,160.6,113.3,-5.3,8.152e+09,6.355e+09,1997.83333333333
1997 Dec,116.579284447025,72.6898278844993,11.0719790598837,28.4,28.6,122,11.2,21.4739226513051,11.9721431846607,13000,188.2,106.01,374.1,368.37,80.11,2.45,675,12.8947006246668,6.09,369,101.7,131.6,-22.5,8.802e+09,8.127e+09,1997.91666666667
1998 Jan,118.460057441544,64.2578078498974,11.2366652472733,24.1,29.8,79.8,11.4,18.949794901064,12.0739471233058,500,65.3,83.01,361.2,328.35,81.23,2.49,78,10.4796956644535,6.11,364,69.4,110.3,-9.8,5.706e+09,5.628e+09,1998
1998 Feb,118.3741338022,65.2216749676458,11.3380105933592,30.3,30.4,82.8,11.6,17.6563364021842,12.1418164157358,600,69.6,82.51,362.9,303.94,81.39,2.49,-185,10.2121282148057,6.14,368,72,100.7,0.799999999999997,5.682e+09,5.867e+09,1998.08333333333
1998 Mar,118.316851375971,70.1133005902193,11.4076855187933,25.9,38.3,84.2,11.7,16.4256671508229,12.1350294864928,3100,76.3,88.29,360.4,337.91,81.3,2.49,209,11.910482836004,6.23,389,95.2,104.2,-15.5,6.555e+09,6.346e+09,1998.16666666667
1998 Apr,117.266673561773,66.9582020636593,11.4520241077058,29.5,38.8,90.5,11.7,16.8149604854372,12.1350294864928,800,74.5,86.52,368,314.04,80.67,2.37,114,10.9566181706078,6.27,414,111.5,104.5,-8.6,6.162e+09,6.048e+09,1998.25
1998 May,116.388343026262,59.4588834325295,11.5090308648792,47.6,40.4,82,11.5,18.0707454358059,12.0332255478477,1200,77.6,86.26,370,248.78,80.09,2.37,407,9.62557716272832,9.33,442,128.9,103.8,-8.4,6.045e+09,5.638e+09,1998.33333333333
1998 Jun,115.767783408781,58.7453768313392,11.5216990331399,56.1,48,83.9,11.3,15.1447665014468,12.0332255478477,3400,93,92.21,368.6,180.33,80.32,2.37,735,11.1604604018144,15.91,467,147.4,102.8,-15.7,6.437e+09,5.702e+09,1998.41666666667
1998 Jul,114.965829441576,58.0404323093631,11.540701285531,58.8,44.9,85.7,11.3,15.1196508024394,11.9314216092027,1200,96.1,90.74,359.4,158.72,80.32,2.21,1158,13.8051186123686,16.01,451,173.4,105.1,-9.8,6.653e+09,5.495e+09,1998.5
1998 Aug,113.925198698416,57.3439471216507,11.9650849222657,45.3,48.6,83.2,11.6,14.9187252103804,11.7888960950996,1400,102.3,83.48,343.6,103.46,77.18,2.21,1269,8.19764129999596,17.88,451,290.3,112.6,-2.3,6.175e+09,4.906e+09,1998.58333333333
1998 Sep,112.836832600065,55.7383166022445,16.5572959167827,139.7,46.8,68.3,11.9,16.7772869369261,12.6644099674472,3100,97.7,63.44,365.8,56.06,49.55,2.21,3309,8.84027254809976,20.65,399,423,109,-0.400000000000006,6.339e+09,3.03e+09,1998.66666666667
1998 Oct,112.025331561821,62.3154379613094,17.3110519282965,84.9,49,77.4,12.3,15.7726589766311,13.4041852549347,1200,90.4,60.97,377.6,51.07,45.7,1.91,2947,9.65609418736155,22.6,347,208.2,100.8,-6.8,5.867e+09,2.92e+09,1998.75
1998 Nov,111.414319015378,62.1284916474254,18.2928349685036,36.7,44.8,72.8,12.8,13.7131716580264,14.0828781792352,1900,96.7,59.81,396.9,63.47,47.14,1.91,2806,8.17483039147382,22.86,327,136,101.3,-10.8,5.748e+09,2.942e+09,1998.83333333333
1998 Dec,110.841494753089,67.8443128789886,20.414753152177,27.8,41.7,89.3,13.2,12.3066925136135,14.7547841742927,12300,142.5,67.89,448.3,61.16,43.37,1.91,3581,7.80137666049963,24.16,328,96.1,113.4,-8.60000000000001,7.074e+09,3.493e+09,1998.91666666667
1999 Jan,110.230482206646,61.8740133456376,22.1249558673764,28.1,45.5,58.6,12.2,13.7508452065375,15.7796104899864,700,60.6,49.22,444.2,57.29,42.78,1.79,1815,7.07819779562667,24.16,329,67,92,3.4,4.506e+09,2.691e+09,1999
1999 Feb,110.478706053638,58.223446558245,23.0433980662798,20.4,44.1,62.9,14.6,12.809006493761,16.6551243623341,900,65.7,48.77,463.9,64.34,44.76,1.79,1982,7.28423621469836,24.44,357,70,89.1,-7.2,4.933e+09,2.951e+09,1999.08333333333
1999 Mar,110.707835758554,65.7342711642586,23.683140563447,20.7,45.7,65.5,14.1,15.2201135984689,17.2998826404196,2500,73,54.48,473.8,79.71,46.37,1.79,2365,6.67855286346704,24.21,388,93,94.5,-13.3,5.834e+09,3.469e+09,1999.16666666667
1999 Apr,110.860588895165,61.8559491655673,24.405226154309,15.2,43.8,70.2,13.4,19.0376998475898,17.931067060019,1000,71,54.48,509.6,78,45.75,1.67,3279,7.07433044985865,24.19,464,110.5,92.2,-4.40000000000001,6.557e+09,3.278e+09,1999.25
1999 May,110.851041824127,57.8353124698055,24.9436233053903,7.1,43.5,66.7,12.7,19.113046944612,18.5758253381045,1100,77.5,55.13,542.4,96.46,47.14,1.67,2255,8.03370293329456,24.81,535,129,92.4,-9.39999999999999,5.133e+09,2.878e+09,1999.33333333333
1999 Jun,111.29975416292,58.2499025233524,25.4186796151679,8.4,32.2,69.5,12.3,19.5902452257521,19.261305191648,3400,96.3,59.38,567.7,114.64,48.68,1.67,1443,8.18950647195298,25.05,610,147.9,93,-7.3,5.395e+09,3.952e+09,1999.41666666667
1999 Jul,111.748466501714,60.2192052777007,26.1344311218995,9,38.9,68.2,12.1,23.4957364213988,19.8653418942754,1200,98.8,57.54,583.2,133.55,50.37,1.73,3042,7.8269196399985,26.05,651,184.1,93,0.299999999999997,6.28e+09,3.238e+09,1999.5
1999 Aug,111.070624458004,60.5301478178609,26.4384671601572,9.3,38.5,71.3,12,25.3291824489371,20.8019381298101,1300,105,56.45,590.8,107.12,49.6,1.73,3056,6.82375292809456,26.53,673,304.5,99.1,1.7,6.165e+09,3.109e+09,1999.58333333333
1999 Sep,111.76756064379,62.9140406257561,26.83118037624,18.2,37.8,70.6,12.1,27.7654052526524,22.037159252037,3400,109.3,58.2,597.4,92.31,48.44,1.73,3299,6.63348468870975,27,682,448.4,99.6,-0.300000000000011,6.436e+09,3.137e+09,1999.66666666667
1999 Oct,111.910766709363,63.74322073285,27.1985572558014,16.1,37,72.3,12.4,27.7779631021561,23.2520195865349,1600,103.9,58.43,625.1,94.56,47.76,2.04,3601,7.08087823467728,28.55,663,228.3,101.6,6.8,6.979e+09,3.378e+09,1999.75
1999 Nov,112.073066917012,64.986990893491,27.5342637147109,13.2,38.3,73,12.6,30.8295205315521,24.1546811758545,2200,108.4,60.18,646.5,111.38,47.39,2.04,4144,7.59852703437406,28.65,617,145.4,102.2,19.8,7.607e+09,3.463e+09,1999.83333333333
1999 Dec,112.302196621928,80.8450604416635,27.8763042577508,11.8,31.3,99.3,12.4,31.997400535395,24.6840616568089,12700,174.8,74.87,704.7,130.64,47.05,2.04,5734,8.45723087618462,28.6,588,99,118.5,-44.1,9.726e+09,3.992e+09,1999.91666666667
2000 Jan,112.235367124661,69.0057504792066,28.5223808390483,11.8,34,60.2,12.2,31.6708964482992,25.6817402555306,900,65.4,60.57,695,188.92,45.29,3.06,3912,8.91240469051056,28.4,598,68.8,98.5,19.1,6.801e+09,2.889e+09,2000
2000 Feb,112.922756239408,66.5055421285107,28.8200827931757,11.3,31.3,71.3,12.1,34.6973381786878,26.6319103495513,1100,76.2,60.2,726.6,179.22,45.72,3.06,4521,9.60619265300632,28.23,622,72.9,96.4,13.5,7.95e+09,3.429e+09,2000.08333333333
2000 Mar,113.361921507164,71.3059421618468,29.0037712329563,6.5,29.8,77.2,11.4,34.4964125866288,27.3241771323378,2100,84.5,65.56,751.4,216.38,46.6,3.06,5480,11.4564011148993,28.05,672,97.3,102.5,3.69999999999999,9.142e+09,3.662e+09,2000.16666666667
2000 Apr,113.400109791317,73.4061171764314,29.2634686823014,11.1,29.2,78.3,10.8,28.305392781311,27.7517536746471,1200,82.7,65.69,787.9,217.04,47.3,3.24,4869,13.4098702859292,27.82,775,112.2,100.5,28.7,8.255e+09,3.386e+09,2000.25
2000 May,113.390562720278,64.6053837819818,29.7765294968613,7.6,25.5,75.9,10.2,34.408507640103,28.2336256509005,1400,94.6,66.41,831.6,203.33,49.94,3.24,5067,15.8776906250454,27.75,868,131.1,99.9,43.2,8.469e+09,3.402e+09,2000.33333333333
2000 Jun,113.676974851423,65.6054671222602,30.5366195925055,5.1,23,81,10.1,37.2716973269437,28.885170858229,3100,115.5,70.67,892.2,187.43,50.53,3.24,5141,17.6846397747187,27.75,899,150.3,100.8,18.7,8.733e+09,3.592e+09,2000.41666666667
2000 Jul,114.001575266721,66.0055004583715,31.0813508277171,3.4,22.7,78.4,10,35.8024289350123,29.8557017399787,1300,115.5,69.82,931.2,186.07,52.69,3.59,4974,19.9552268488289,27.82,909,192.8,102.2,23.6,8.576e+09,3.602e+09,2000.5
2000 Aug,113.934745769454,67.4056171347612,31.3853868659748,4.6,20.9,80.2,9.8,37.5354121665211,30.371508362447,1400,128.4,68.77,960.1,224.24,54.49,3.59,5331,20.2889434789792,27.89,937,361.2,108.1,23.5,9.106e+09,3.775e+09,2000.58333333333
2000 Sep,113.514674643775,67.4056171347612,31.8034364185791,3.3,20.5,81.1,9.8,40.9637050810277,30.9416104188594,3200,130.6,70.21,992.4,211.44,56.5,3.59,5204,21.4739342484053,28.16,926,478.5,108.1,17.1,8.954e+09,3.75e+09,2000.66666666667
2000 Oct,113.552862927927,71.6059671639303,32.4748493363982,5.2,20,79.8,9.8,38.8414285149046,31.776402715749,1600,122.8,70.57,1001.2,194.09,58.01,3.93,4765,22.2899094605047,28.4,880,237.3,110.2,23.3,8.897e+09,4.132e+09,2000.75
2000 Nov,113.543315856889,71.6059671639303,32.9625738144365,8.5,18.1,84,9.8,40.8381265859908,32.1700446118433,2000,128.4,71.91,1036.4,175.32,58.82,3.93,5700,24.0352111979134,28.62,821,149.2,111.6,34.3,1.0052e+10,4.352e+09,2000.83333333333
2000 Dec,113.571957070004,76.3063588632386,33.5009709655178,7.3,18.2,104.5,9.9,31.7462435453213,32.4890302862646,11000,198.2,85.42,1144.3,145.81,58.3,3.93,5210,24.2643391490233,28.74,751,98.3,129,-41.3,1.0101e+10,4.891e+09,2000.91666666667
2001 Jan,113.12324473121,69.3057754812901,34.4166495796597,5.4,18.6,67.2,10,32.198326127454,33.0985915492958,1000,70.7,75.43,1079.3,163.1,57.89,4.22,5131,25.8885323121544,28.83,750,69.9,104.3,53.2,8.366e+09,3.235e+09,2001
2001 Feb,113.581504141042,66.905575464622,35.2163215091245,12.1,19.1,75.3,10.2,34.4210654896067,33.4507042253521,900,80.4,71.58,1109.7,170.69,59.17,4.22,4497,24.5907132057421,29.14,760,73.7,103.5,-3.69999999999999,8.245e+09,3.748e+09,2001.08333333333
2001 Mar,113.562409998965,73.00608384032,35.8622103752307,8.3,18.8,82.1,9.6,30.6411527889968,33.6854460093897,2100,88.2,78.6,1149.5,173.06,60.77,4.22,4640,25.9421702182559,29.07,794,98.9,110.4,20.4,8.949e+09,4.309e+09,2001.16666666667
2001 Apr,113.457392217546,69.4057838153179,36.5080992413369,9,17.5,84.7,9.1,32.0853054819208,33.949530516432,1200,88.7,76,1210,170.41,62.1,4.26,4102,27.8682884445058,29.32,900,115.3,110.4,49.9,8.461e+09,4.359e+09,2001.25
2001 May,112.941850381485,69.1057588132344,37.1539881074431,6.9,18.1,79.1,8.6,35.7270818379901,34.330985915493,1300,105.6,78.06,1233.7,198.79,62.9,4.26,3962,29.7486137213168,29.41,1038,135.6,111.5,57.9,8.535e+09,4.573e+09,2001.33333333333
2001 Jun,112.941850381485,68.4057004750396,37.7691203608776,13.2,18,88.9,8.6,34.810358824221,35.1819248826291,3200,123.1,82.51,1294.3,216.34,64.31,4.26,4473,31.2511594218525,29.39,1109,154.5,112,1.30000000000001,9.157e+09,4.684e+09,2001.41666666667
2001 Jul,112.951397452523,69.2057671472623,37.9229034242362,6.2,18.6,86.4,8.6,30.8169626820484,35.387323943662,1400,124.7,84.07,1330.2,203.11,64.01,3.78,3651,32.6945796665958,29.68,1133,222.5,113,29.4,8.08e+09,4.429e+09,2001.5
2001 Aug,112.531326326844,70.2058504875406,37.9229034242362,7.3,18.1,90.5,8.6,32.2359996759651,35.3579812206573,1600,139.4,84.33,1365.5,197.61,62.94,3.78,4420,33.6857620262243,29.9,1153,426.9,120.1,22.2,9.026e+09,4.606e+09,2001.58333333333
2001 Sep,111.939407922477,70.6058838236519,38.16895632561,8.1,17.2,89.8,8.7,32.0727476324172,35.2992957746479,3600,143.1,84.41,1414.4,195.14,62.83,3.78,4286,34.0439984936587,30.14,1143,496.2,119.6,-4.79999999999998,8.489e+09,4.203e+09,2001.66666666667
