employment,ind_prod,cpi,ib_rate,lend_rate,real_income,unemp_rate,oil_price,ppi,construction,real_investment,wage,m2,reer,gas_price,nfa_cb,ner,labor_request,agriculture,retail,gov_balance,export,import,time_y
106.112942570472,74.2685133639722,45.5163199327433,3.5389174744037,14.8224988341544,100.913673634077,8.34331011108297,31.9089002849311,41.3850883171006,3148.07777437543,127.103711865072,100.211023900975,1970.77164567336,65.3987863444154,2.78,44.9663395417565,31.5955502542095,939.629612840915,196.297979116479,131.876903459519,-10.5655030696286,9093677040.33524,6053758249.6829,2002.83333333333
105.520477027813,72.8549219448269,46.1021917443497,4.94951733919867,14.887369657093,98.968941567827,8.51644500461148,38.415860927518,41.9299912629257,2634.01282025624,129.353937988498,99.33370989713,2015.4909564219,65.8695164446456,2.81,44.8288384568883,31.3960782536047,948.027347490437,192.551855074738,131.697938467294,68.0920524058545,10059637891.6407,5917850745.24658,2002.91666666667
104.841859846357,77.0951253024086,46.6355201773601,8.04897669036891,14.0600572139249,107.41157056832,8.72184021211914,40.3851373583524,42.1227985989806,3255.81442641926,129.686322088239,100.611299770112,2065.11598682257,65.4091281331238,3.15,47.2535658580585,31.1677298456412,949.91739619233,193.147421711925,133.059991462717,1.72306050862896,10794233030.0551,6365860376.50152,2003
104.250942854815,78.3091250151732,47.2179837150735,2.5594219467548,14.1699776063779,108.24890587317,8.79701398226764,42.6862412669258,42.8499764298776,3273.21683258134,130.326932819766,101.843623752536,2146.66450728111,65.40394156047,3.15,50.2757684318353,30.7831545971988,991.688542513714,194.25972932825,133.520829849063,-1.47123717583862,11019217192.9383,6411463994.89983,2003.08333333333
103.736313298699,80.2191013657725,47.6899741480102,2.81106716042069,13.2679143624778,107.714905710902,8.77424069476766,37.7930453640852,43.3826513585176,3028.56652371203,133.600819698471,100.699468674342,2229.1886387278,65.852570690371,3.17037037037036,52.475520792422,30.4544592361617,959.156056394743,194.395668045508,134.877025934927,8.19903658424784,11426887665.8643,6578150809.93206,2003.16666666667
103.065471142833,80.5721411675982,48.1399572570774,2.04605824949631,15.4715490152674,107.029572661381,8.78665604306391,31.6248803572329,43.7772687117052,3179.72675799908,136.274907712128,103.097786161814,2314.75104017608,66.5599592565838,3.57777777777778,55.5528640732327,30.321123264857,952.06656251968,194.298707617752,135.288630809518,24.1563724491373,10012506429.5784,6723172454.15479,2003.25
102.695537638277,80.2000833571834,48.5456774298023,1.47889763469017,12.030550947038,107.477327866799,8.83997897657351,31.7458602376805,43.7561254933271,3177.67390055504,138.840099063386,104.787170284015,2424.44032495062,65.501080210422,3.57777777777778,58.1603202011054,30.4115560735439,941.649387730433,194.458368125288,135.508411270797,20.9568848652704,10718409587.4725,6828247112.74805,2003.33333333333
102.177685167064,79.9454946993965,49.0032636759165,1.47816883669372,12.1989983542204,108.630499566737,8.83246049719629,34.4937200133083,43.6073683438533,3184.63850471069,137.451326598013,105.404016210356,2536.29911136661,66.4367151545069,3.58,58.2738067685737,30.6311742610836,933.833876773607,193.784760202668,136.79538056192,0.43706474626892,11350791018.7206,6823257641.35319,2003.41666666667
101.694571849481,80.7974631226421,49.4506383863202,4.19665133631099,12.1201130826445,109.167693140513,8.82771144116354,34.92102445142,44.4908795083098,3242.58603010849,141.347692328159,106.337653743157,2603.60795839028,67.6998364959479,3.61,59.80402909777,29.860571747725,929.502524227575,178.885560294533,137.570307686646,5.53612587770008,11091193699.3444,7048963457.29785,2003.5
101.098645978075,80.4358162508566,49.7469737630989,4.07369904185186,11.9764105489099,109.006328867432,8.74346948614847,34.9553472963719,45.0772720666624,2888.80214496756,141.215276673699,107.469181478579,2676.84206592266,68.8699202094022,3.61,59.653570850386,29.7183986643543,932.502837532744,183.779046942147,137.686986528336,3.00893454078238,11577550449.6947,7188345923.1655,2003.58333333333
100.649723991108,81.6714713574663,50.2154108680625,9.4577996537118,13.2740594840923,111.73095082474,8.55435589271459,31.9853052608582,45.6173249035748,3008.68097022906,144.173517952429,107.794127669746,2737.78953836089,68.5032230999331,3.61,59.5521484399288,29.2480800736197,927.658387401316,198.846736825576,139.137869779093,7.04244307496961,11313043927.4841,7219727756.21299,2003.66666666667
100.122913056569,82.3468628186852,50.7266203265716,4.70424236801529,12.676992414544,113.088285982788,8.32699038227866,37.5073070004024,46.0725995722463,3163.48304162042,145.628641416785,112.647516196974,2806.30809958703,68.2063302643294,3.6,62.5626789514788,28.3202727213676,928.90373650799,205.408507564964,140.274571204773,33.9657242708529,12158434719.6252,7232728189.17062,2003.75
99.7147114606224,82.0555622949229,51.1733943677791,2.81907046439992,11.967158055044,114.077747399957,8.06539563211046,37.7705384400916,46.483154859306,2860.7661579001,141.896379081144,115.413477491242,2887.41075640831,69.615722205132,3.6,65.411886032276,28.5975385911613,930.908487025078,195.763693672604,141.264758381819,12.2474999454867,11714010533.3269,7277210808.72904,2003.83333333333
99.2677703730295,83.3607546669361,51.6387759755908,1.34537078512788,12.1995295808763,115.703382584747,8.30483428477038,40.2474198914019,47.4604309676427,2940.24782599322,148.765057886264,113.893578136763,3053.8414038858,69.8801607902392,3.6,73.1153842440015,28.6076043067537,933.984743135754,192.74445545975,141.895136216817,74.1433964492007,12582644517.5247,7503517609.47741,2003.91666666667
115.207286071018,84.1350527320226,51.8542014232171,1.23297400534101,11.892257988518,130.939543688472,8.51398879698879,40.0747716487801,49.321245718793,3196.15731173611,159.726952399741,114.145057232853,3271.63096957342,70.3273985931428,3.39,82.161719221608,29.058839407415,958.433988753833,194.156268014161,146.787227177105,11.1327231243958,12900589873.8214,7835365874.39576,2004
114.510207177752,85.9583562227045,52.1906742554891,1.23280809205578,11.1449063930279,115.579513068089,8.71901619326482,40.910774365,50.8725885640233,3515.32731347304,160.699442437543,114.785721363277,3394.24764469943,71.1071916188167,3.39,82.8783652512471,29.0643878011502,958.53706527109,194.961332357244,148.794701985653,66.3511945791411,13248474282.6602,8000368914.21701,2004.08333333333
113.995094029278,85.2075255548537,52.5371778717493,1.77532585436965,11.7240194126388,117.181160642767,8.42934713022137,42.0929067386378,51.3686629006512,3155.66597705014,161.20452334294,116.164748195424,3452.61592846213,72.0390328522093,3.39,79.6573768213348,29.0883199017038,948.253177007795,194.489165171775,150.353401919831,14.3519748027718,13335068296.8002,8143921740.31859,2004.16666666667
113.573754602819,86.0767044279327,53.0339248997178,5.26536844267799,11.9220070590244,117.569301347956,8.15952160966779,41.8681520671317,52.3124553217667,3261.23462542019,161.633881464883,117.45470861445,3488.61733623068,72.3621356124226,3.48,77.7532916529491,29.0834473309483,946.10361685278,195.69702297635,151.03293585659,82.6103707771776,14387975437.3887,8442297069.95808,2004.25
113.233529802427,86.5482006221814,53.506883568162,11.2758617223319,12.3481625813643,112.657567822642,7.92251058167546,46.7601797770553,53.1681776992535,3293.66355315363,163.192000547178,118.348016588924,3514.21849425601,72.5436926461199,3.48,78.4306958789545,29.1119334922462,933.585104403242,196.34247585622,151.606430899115,47.9007341594384,14008932598.3451,8629664709.32358,2004.33333333333
112.839900743785,87.4630482656779,54.0065024062097,7.06682188841819,11.9673084067081,118.304791598363,7.85357730504792,43.9326757954432,54.425409618419,3155.37139501798,164.496471823727,119.238518628407,3595.62389843701,72.087672346941,3.48,81.8571105118407,29.2254115191314,920.720739948857,197.315691752531,152.731744445596,56.5061305513704,14966372888.2594,8676644622.02921,2004.41666666667
112.33681540511,87.1542655167016,54.6314408278672,3.91081370174532,11.5707174441444,119.498658038462,7.85598834682558,46.3000046597398,55.0092896599446,3479.93745276772,161.922448712163,119.520935125736,3611.19333939191,71.9958773956831,3.81,84.1240031384359,28.6734187430699,912.257732255952,200.433063703724,154.672985633478,88.5978689509168,15164750287.2832,8931237477.65792,2004.5
112.072535383795,88.1191868974922,55.3058134323992,4.21599635785373,11.7641003362334,120.903660598914,7.84387553195803,49.8084339452795,55.6475027855714,3498.47170207697,166.154632798421,119.827358657853,3651.75300803057,72.8848453037734,3.81,86.9281694283422,28.1272574813466,900.521325111172,202.078740611569,155.517971651272,59.1194712994968,15893960739.0148,9124850251.74729,2004.58333333333
111.611843100027,87.2929743071813,55.8893807194526,2.99779072381094,11.5046751901148,120.542141839112,8.05029528458908,51.9118366750652,57.0927834657876,3311.0573729889,163.545494422756,119.379642683871,3728.8401662698,73.4350941226233,3.81,93.5036080436416,27.7207235925345,898.06347864732,194.803202065703,156.818378804344,107.895161884317,16039855975.8699,9141357823.99251,2004.66666666667
111.217804370687,87.3706125680297,56.5498890907718,1.00129872196645,11.0261324584181,123.472862246615,8.14296432684655,63.4236727809606,58.4813675645703,3550.87861381592,161.674308525071,119.478766376045,3893.48743090352,73.2981700354542,4.34,106.153620188013,27.8826316984217,897.742586450923,203.821006504964,158.810958134485,79.1106041018958,16983954180.2391,9418448344.12963,2004.75
110.751656439212,88.2716976371284,57.1613324141863,0.894844572827689,10.5446654971312,126.999981045324,8.3081668309549,56.7121244297401,60.3168145300042,3508.57175995866,164.386517306375,120.386834093104,4040.81399113425,73.6454376371101,4.34,115.028034558823,27.7949428744787,901.291579225402,197.942356824203,161.261812796623,94.3580149106933,17618257523.8344,9636330718.71562,2004.83333333333
